59, 2023, 05, 08, 17, 56, 3, 8
59, 2023, 05, 09, 05, 32, 8, 3
59, 2023, 05, 09, 18, 02, 3, 8
59, 2023, 05, 10, 06, 00, 8, 7
59, 2023, 05, 10, 18, 49, 7, 8
59, 2023, 05, 11, 07, 05, 8, 2
59, 2023, 05, 11, 18, 58, 2, 8
59, 2023, 05, 12, 08, 37, 8, 4
59, 2023, 05, 12, 19, 02, 4, 8
60, 2023, 05, 08, 06, 24, 8, 2
60, 2023, 05, 08, 13, 23, 2, 8
60, 2023, 05, 09, 06, 08, 8, 2
60, 2023, 05, 09, 15, 48, 2, 8
60, 2023, 05, 10, 07, 17, 8, 2
60, 2023, 05, 10, 15, 02, 2, 8
60, 2023, 05, 11, 07, 02, 8, 2
60, 2023, 05, 11, 13, 42, 2, 8
60, 2023, 05, 12, 05, 39, 8, 2
60, 2023, 05, 12, 15, 26, 2, 8
60, 2023, 05, 14, 10, 45, 8, 4
60, 2023, 05, 14, 19, 36, 4, 8
61, 2023, 05, 08, 07, 54, 4, 1
61, 2023, 05, 08, 16, 22, 1, 4
61, 2023, 05, 09, 05, 00, 4, 5
61, 2023, 05, 09, 18, 22, 5, 4
61, 2023, 05, 10, 08, 27, 4, 3
61, 2023, 05, 10, 17, 14, 3, 4
61, 2023, 05, 11, 05, 31, 4, 8
61, 2023, 05, 11, 18, 52, 8, 4
61, 2023, 05, 12, 05, 18, 4, 1
61, 2023, 05, 12, 19, 18, 1, 4
62, 2023, 05, 08, 06, 19, 1, 2
62, 2023, 05, 08, 13, 33, 2, 1
62, 2023, 05, 09, 06, 19, 1, 6
62, 2023, 05, 09, 12, 00, 6, 1
62, 2023, 05, 12, 05, 30, 1, 7
62, 2023, 05, 12, 15, 33, 7, 1
62, 2023, 05, 13, 07, 19, 1, 3
62, 2023, 05, 13, 16, 06, 3, 1
62, 2023, 05, 14, 08, 29, 1, 6
62, 2023, 05, 14, 18, 22, 6, 1
63, 2023, 05, 08, 07, 44, 5, 7
63, 2023, 05, 08, 16, 45, 7, 5
63, 2023, 05, 09, 06, 56, 5, 10
63, 2023, 05, 09, 14, 49, 10, 5
63, 2023, 05, 13, 06, 12, 5, 8
63, 2023, 05, 13, 15, 47, 8, 5
63, 2023, 05, 14, 08, 06, 5, 8
63, 2023, 05, 14, 21, 15, 8, 5
64, 2023, 05, 08, 08, 18, 7, 5
64, 2023, 05, 08, 17, 19, 5, 7
64, 2023, 05, 09, 06, 49, 7, 5
64, 2023, 05, 09, 18, 15, 5, 7
64, 2023, 05, 10, 07, 35, 7, 5
64, 2023, 05, 10, 15, 05, 5, 7
64, 2023, 05, 11, 07, 14, 7, 5
64, 2023, 05, 11, 16, 04, 5, 7
64, 2023, 05, 12, 07, 34, 7, 5
64, 2023, 05, 12, 18, 08, 5, 7
65, 2023, 05, 08, 07, 53, 7, 9
65, 2023, 05, 08, 15, 40, 9, 7
65, 2023, 05, 09, 06, 17, 7, 9
65, 2023, 05, 09, 12, 52, 9, 7
65, 2023, 05, 10, 06, 05, 7, 9
65, 2023, 05, 10, 13, 32, 9, 7
65, 2023, 05, 11, 08, 13, 7, 9
65, 2023, 05, 11, 15, 20, 9, 7
65, 2023, 05, 12, 06, 10, 7, 9
65, 2023, 05, 12, 14, 00, 9, 7
65, 2023, 05, 13, 10, 56, 7, 3
65, 2023, 05, 13, 20, 52, 3, 7
66, 2023, 05, 08, 05, 42, 7, 10
66, 2023, 05, 08, 14, 11, 10, 7
66, 2023, 05, 09, 08, 54, 7, 10
66, 2023, 05, 09, 14, 02, 10, 7
66, 2023, 05, 10, 06, 51, 7, 10
66, 2023, 05, 10, 13, 25, 10, 7
66, 2023, 05, 11, 07, 33, 7, 10
66, 2023, 05, 11, 14, 32, 10, 7
66, 2023, 05, 12, 06, 02, 7, 10
66, 2023, 05, 12, 12, 35, 10, 7
66, 2023, 05, 14, 12, 10, 7, 10
66, 2023, 05, 14, 22, 51, 10, 7
67, 2023, 05, 08, 06, 11, 7, 2
67, 2023, 05, 08, 12, 49, 2, 7
67, 2023, 05, 09, 04, 47, 7, 2
67, 2023, 05, 09, 13, 08, 2, 7
67, 2023, 05, 10, 07, 10, 7, 2
67, 2023, 05, 10, 14, 12, 2, 7
67, 2023, 05, 11, 08, 29, 7, 2
67, 2023, 05, 11, 14, 28, 2, 7
67, 2023, 05, 12, 06, 25, 7, 2
67, 2023, 05, 12, 12, 53, 2, 7
68, 2023, 05, 08, 07, 34, 5, 8
68, 2023, 05, 08, 17, 21, 8, 5
68, 2023, 05, 09, 06, 14, 5, 8
68, 2023, 05, 09, 17, 14, 8, 5
68, 2023, 05, 10, 05, 00, 5, 8
68, 2023, 05, 10, 16, 03, 8, 5
68, 2023, 05, 11, 05, 15, 5, 8
68, 2023, 05, 11, 17, 38, 8, 5
68, 2023, 05, 12, 06, 09, 5, 8
68, 2023, 05, 12, 17, 25, 8, 5
69, 2023, 05, 08, 05, 31, 7, 1
69, 2023, 05, 08, 19, 18, 1, 7
69, 2023, 05, 09, 06, 23, 7, 1
69, 2023, 05, 09, 17, 14, 1, 7
69, 2023, 05, 10, 06, 04, 7, 1
69, 2023, 05, 10, 17, 03, 1, 7
69, 2023, 05, 11, 07, 16, 7, 1
69, 2023, 05, 11, 18, 39, 1, 7
69, 2023, 05, 12, 07, 52, 7, 1
69, 2023, 05, 12, 18, 22, 1, 7
69, 2023, 05, 14, 13, 35, 7, 10
69, 2023, 05, 14, 16, 32, 10, 7
70, 2023, 05, 08, 06, 08, 9, 4
70, 2023, 05, 08, 20, 23, 4, 9
70, 2023, 05, 09, 06, 34, 9, 8
70, 2023, 05, 09, 17, 38, 8, 9
70, 2023, 05, 10, 05, 02, 9, 2
70, 2023, 05, 10, 18, 19, 2, 9
70, 2023, 05, 11, 06, 21, 9, 3
70, 2023, 05, 11, 18, 03, 3, 9
70, 2023, 05, 12, 06, 38, 9, 10
70, 2023, 05, 12, 18, 53, 10, 9
71, 2023, 05, 08, 07, 00, 3, 7
71, 2023, 05, 08, 18, 53, 7, 3
71, 2023, 05, 09, 06, 06, 3, 7
71, 2023, 05, 09, 17, 54, 7, 3
71, 2023, 05, 10, 06, 58, 3, 7
71, 2023, 05, 10, 17, 11, 7, 3
71, 2023, 05, 11, 06, 24, 3, 7
71, 2023, 05, 11, 17, 46, 7, 3
71, 2023, 05, 12, 07, 18, 3, 7
71, 2023, 05, 12, 17, 48, 7, 3
71, 2023, 05, 13, 11, 55, 3, 10
71, 2023, 05, 13, 15, 23, 10, 3
72, 2023, 05, 08, 08, 28, 7, 2
72, 2023, 05, 08, 16, 36, 2, 7
72, 2023, 05, 09, 06, 48, 7, 2
72, 2023, 05, 09, 16, 45, 2, 7
72, 2023, 05, 10, 07, 45, 7, 2
72, 2023, 05, 10, 17, 23, 2, 7
72, 2023, 05, 11, 04, 54, 7, 2
72, 2023, 05, 11, 17, 23, 2, 7
72, 2023, 05, 12, 07, 31, 7, 2
72, 2023, 05, 12, 17, 52, 2, 7
73, 2023, 05, 08, 06, 15, 7, 7
73, 2023, 05, 08, 12, 46, 7, 7
73, 2023, 05, 09, 06, 16, 7, 7
73, 2023, 05, 09, 14, 52, 7, 7
73, 2023, 05, 10, 07, 59, 7, 7
73, 2023, 05, 10, 13, 59, 7, 7
73, 2023, 05, 11, 05, 28, 7, 7
73, 2023, 05, 11, 14, 48, 7, 7
73, 2023, 05, 12, 05, 34, 7, 7
73, 2023, 05, 12, 13, 19, 7, 7
74, 2023, 05, 09, 08, 58, 8, 9
74, 2023, 05, 09, 13, 49, 9, 8
74, 2023, 05, 11, 07, 31, 8, 4
74, 2023, 05, 11, 15, 52, 4, 8
74, 2023, 05, 12, 07, 16, 8, 10
74, 2023, 05, 12, 15, 05, 10, 8
74, 2023, 05, 13, 06, 35, 8, 9
74, 2023, 05, 13, 17, 09, 9, 8
74, 2023, 05, 14, 09, 48, 8, 5
74, 2023, 05, 14, 18, 44, 5, 8
75, 2023, 05, 08, 08, 32, 10, 9
75, 2023, 05, 08, 18, 45, 9, 10
75, 2023, 05, 09, 07, 04, 10, 9
75, 2023, 05, 09, 17, 41, 9, 10
75, 2023, 05, 10, 06, 10, 10, 9
75, 2023, 05, 10, 18, 28, 9, 10
75, 2023, 05, 12, 07, 25, 10, 9
75, 2023, 05, 12, 17, 39, 9, 10
76, 2023, 05, 08, 05, 50, 10, 1
76, 2023, 05, 08, 14, 55, 1, 10
76, 2023, 05, 09, 08, 14, 10, 1
76, 2023, 05, 09, 13, 34, 1, 10
76, 2023, 05, 10, 06, 30, 10, 1
76, 2023, 05, 10, 13, 10, 1, 10
76, 2023, 05, 11, 07, 32, 10, 1
76, 2023, 05, 11, 14, 18, 1, 10
76, 2023, 05, 12, 08, 56, 10, 1
76, 2023, 05, 12, 15, 50, 1, 10
76, 2023, 05, 13, 11, 44, 10, 6
76, 2023, 05, 13, 21, 37, 6, 10
77, 2023, 05, 08, 07, 53, 7, 6
77, 2023, 05, 08, 19, 09, 6, 7
77, 2023, 05, 09, 06, 08, 7, 6
77, 2023, 05, 09, 18, 55, 6, 7
77, 2023, 05, 10, 06, 21, 7, 6
77, 2023, 05, 10, 16, 21, 6, 7
77, 2023, 05, 11, 07, 58, 7, 6
77, 2023, 05, 11, 18, 44, 6, 7
78, 2023, 05, 08, 09, 46, 9, 7
78, 2023, 05, 08, 17, 54, 7, 9
78, 2023, 05, 09, 06, 33, 9, 7
78, 2023, 05, 09, 17, 33, 7, 9
78, 2023, 05, 10, 06, 03, 9, 7
78, 2023, 05, 10, 16, 25, 7, 9
78, 2023, 05, 11, 06, 18, 9, 7
78, 2023, 05, 11, 19, 09, 7, 9
78, 2023, 05, 12, 05, 57, 9, 7
78, 2023, 05, 12, 17, 58, 7, 9
78, 2023, 05, 14, 12, 53, 9, 6
78, 2023, 05, 14, 15, 47, 6, 9
79, 2023, 05, 08, 08, 03, 7, 4
79, 2023, 05, 08, 18, 07, 4, 7
79, 2023, 05, 09, 07, 47, 7, 4
79, 2023, 05, 09, 17, 18, 4, 7
79, 2023, 05, 10, 06, 26, 7, 4
79, 2023, 05, 10, 18, 28, 4, 7
79, 2023, 05, 11, 06, 20, 7, 4
79, 2023, 05, 11, 18, 12, 4, 7
79, 2023, 05, 12, 08, 10, 7, 4
79, 2023, 05, 12, 18, 10, 4, 7
80, 2023, 05, 08, 07, 21, 6, 9
80, 2023, 05, 08, 17, 14, 9, 6
80, 2023, 05, 09, 06, 46, 6, 9
80, 2023, 05, 09, 18, 26, 9, 6
80, 2023, 05, 10, 07, 02, 6, 9
80, 2023, 05, 10, 18, 38, 9, 6
80, 2023, 05, 11, 05, 13, 6, 9
80, 2023, 05, 11, 18, 41, 9, 6
80, 2023, 05, 12, 08, 14, 6, 9
80, 2023, 05, 12, 18, 48, 9, 6
80, 2023, 05, 13, 11, 20, 6, 10
80, 2023, 05, 13, 14, 39, 10, 6
81, 2023, 05, 08, 07, 11, 4, 2
81, 2023, 05, 08, 17, 30, 2, 4
81, 2023, 05, 10, 06, 42, 4, 2
81, 2023, 05, 10, 20, 11, 2, 4
81, 2023, 05, 11, 06, 47, 4, 2
81, 2023, 05, 11, 16, 33, 2, 4
81, 2023, 05, 12, 05, 52, 4, 2
81, 2023, 05, 12, 18, 39, 2, 4
81, 2023, 05, 13, 10, 42, 4, 9
81, 2023, 05, 13, 15, 01, 9, 4
82, 2023, 05, 08, 07, 59, 10, 5
82, 2023, 05, 08, 17, 03, 5, 10
82, 2023, 05, 09, 07, 53, 10, 5
82, 2023, 05, 09, 18, 35, 5, 10
82, 2023, 05, 10, 05, 06, 10, 5
82, 2023, 05, 10, 16, 55, 5, 10
82, 2023, 05, 11, 07, 20, 10, 5
82, 2023, 05, 11, 17, 39, 5, 10
82, 2023, 05, 12, 08, 54, 10, 5
82, 2023, 05, 12, 19, 34, 5, 10
83, 2023, 05, 08, 07, 07, 1, 9
83, 2023, 05, 08, 17, 17, 9, 1
83, 2023, 05, 09, 06, 11, 1, 9
83, 2023, 05, 09, 20, 37, 9, 1
83, 2023, 05, 10, 06, 27, 1, 9
83, 2023, 05, 10, 19, 35, 9, 1
83, 2023, 05, 11, 06, 14, 1, 9
83, 2023, 05, 11, 17, 07, 9, 1
83, 2023, 05, 12, 07, 08, 1, 9
83, 2023, 05, 12, 17, 38, 9, 1
83, 2023, 05, 13, 11, 29, 1, 4
83, 2023, 05, 13, 15, 37, 4, 1
84, 2023, 05, 08, 05, 23, 1, 5
84, 2023, 05, 08, 18, 32, 5, 1
84, 2023, 05, 09, 06, 40, 1, 5
84, 2023, 05, 09, 18, 35, 5, 1
84, 2023, 05, 10, 06, 03, 1, 5
84, 2023, 05, 10, 18, 39, 5, 1
84, 2023, 05, 11, 06, 45, 1, 5
84, 2023, 05, 11, 18, 30, 5, 1
84, 2023, 05, 12, 07, 59, 1, 5
84, 2023, 05, 12, 18, 10, 5, 1
84, 2023, 05, 13, 09, 56, 1, 8
84, 2023, 05, 13, 14, 21, 8, 1
85, 2023, 05, 08, 06, 44, 4, 6
85, 2023, 05, 08, 17, 12, 6, 4
85, 2023, 05, 09, 06, 58, 4, 6
85, 2023, 05, 09, 19, 59, 6, 4
85, 2023, 05, 10, 07, 45, 4, 6
85, 2023, 05, 10, 16, 10, 6, 4
85, 2023, 05, 11, 09, 17, 4, 6
85, 2023, 05, 11, 19, 36, 6, 4
85, 2023, 05, 12, 04, 10, 4, 6
85, 2023, 05, 12, 17, 13, 6, 4
85, 2023, 05, 14, 11, 24, 4, 1
85, 2023, 05, 14, 14, 00, 1, 4
86, 2023, 05, 08, 06, 56, 1, 7
86, 2023, 05, 08, 18, 01, 7, 1
86, 2023, 05, 09, 06, 41, 1, 7
86, 2023, 05, 09, 17, 18, 7, 1
86, 2023, 05, 10, 07, 32, 1, 7
86, 2023, 05, 10, 17, 08, 7, 1
86, 2023, 05, 11, 07, 21, 1, 7
86, 2023, 05, 11, 19, 53, 7, 1
86, 2023, 05, 14, 11, 02, 1, 4
86, 2023, 05, 14, 16, 56, 4, 1
87, 2023, 05, 09, 07, 27, 10, 8
87, 2023, 05, 09, 19, 05, 8, 10
87, 2023, 05, 10, 06, 13, 10, 8
87, 2023, 05, 10, 17, 09, 8, 10
87, 2023, 05, 11, 07, 28, 10, 8
87, 2023, 05, 11, 18, 41, 8, 10
87, 2023, 05, 12, 06, 28, 10, 8
87, 2023, 05, 12, 17, 11, 8, 10
88, 2023, 05, 08, 06, 33, 10, 10
88, 2023, 05, 08, 13, 03, 10, 10
88, 2023, 05, 09, 07, 13, 10, 10
88, 2023, 05, 09, 14, 26, 10, 10
88, 2023, 05, 10, 05, 16, 10, 10
88, 2023, 05, 10, 15, 06, 10, 10
88, 2023, 05, 11, 04, 16, 10, 10
88, 2023, 05, 11, 15, 24, 10, 10
88, 2023, 05, 12, 06, 29, 10, 10
88, 2023, 05, 12, 12, 19, 10, 10
88, 2023, 05, 14, 09, 57, 10, 6
88, 2023, 05, 14, 20, 40, 6, 10
89, 2023, 05, 09, 06, 22, 9, 1
89, 2023, 05, 09, 14, 46, 1, 9
89, 2023, 05, 12, 07, 25, 9, 8
89, 2023, 05, 12, 13, 32, 8, 9
90, 2023, 05, 08, 08, 00, 10, 1
90, 2023, 05, 08, 17, 05, 1, 10
90, 2023, 05, 09, 06, 00, 10, 1
90, 2023, 05, 09, 17, 58, 1, 10
90, 2023, 05, 10, 07, 12, 10, 1
90, 2023, 05, 10, 17, 50, 1, 10
90, 2023, 05, 11, 06, 34, 10, 1
90, 2023, 05, 11, 19, 04, 1, 10
90, 2023, 05, 12, 07, 07, 10, 1
90, 2023, 05, 12, 17, 30, 1, 10
91, 2023, 05, 08, 05, 17, 1, 2
91, 2023, 05, 08, 18, 40, 2, 1
91, 2023, 05, 10, 06, 09, 1, 2
91, 2023, 05, 10, 18, 59, 2, 1
91, 2023, 05, 11, 06, 11, 1, 2
91, 2023, 05, 11, 18, 59, 2, 1
91, 2023, 05, 12, 06, 05, 1, 2
91, 2023, 05, 12, 18, 34, 2, 1
92, 2023, 05, 08, 05, 28, 5, 7
92, 2023, 05, 08, 17, 19, 7, 5
92, 2023, 05, 09, 08, 54, 5, 1
92, 2023, 05, 09, 18, 31, 1, 5
92, 2023, 05, 10, 06, 34, 5, 10
92, 2023, 05, 10, 17, 46, 10, 5
92, 2023, 05, 11, 06, 15, 5, 3
92, 2023, 05, 11, 17, 13, 3, 5
92, 2023, 05, 12, 06, 39, 5, 8
92, 2023, 05, 12, 18, 44, 8, 5
93, 2023, 05, 08, 07, 23, 10, 6
93, 2023, 05, 08, 18, 29, 6, 10
93, 2023, 05, 09, 06, 14, 10, 6
93, 2023, 05, 09, 18, 10, 6, 10
93, 2023, 05, 10, 06, 36, 10, 6
93, 2023, 05, 10, 16, 16, 6, 10
93, 2023, 05, 11, 05, 38, 10, 6
93, 2023, 05, 11, 17, 56, 6, 10
93, 2023, 05, 12, 07, 24, 10, 6
93, 2023, 05, 12, 19, 44, 6, 10
93, 2023, 05, 13, 09, 27, 10, 3
93, 2023, 05, 13, 14, 18, 3, 10
94, 2023, 05, 08, 06, 02, 3, 6
94, 2023, 05, 08, 16, 51, 6, 3
94, 2023, 05, 10, 06, 14, 3, 6
94, 2023, 05, 10, 17, 06, 6, 3
94, 2023, 05, 11, 07, 37, 3, 6
94, 2023, 05, 11, 18, 12, 6, 3
94, 2023, 05, 12, 07, 25, 3, 6
94, 2023, 05, 12, 17, 51, 6, 3
95, 2023, 05, 08, 06, 05, 3, 8
95, 2023, 05, 08, 13, 33, 8, 3
95, 2023, 05, 09, 05, 35, 3, 8
95, 2023, 05, 09, 12, 00, 8, 3
95, 2023, 05, 10, 07, 55, 3, 8
95, 2023, 05, 10, 15, 28, 8, 3
95, 2023, 05, 11, 06, 03, 3, 8
95, 2023, 05, 11, 13, 30, 8, 3
95, 2023, 05, 12, 07, 30, 3, 8
95, 2023, 05, 12, 14, 26, 8, 3
95, 2023, 05, 13, 11, 14, 3, 8
95, 2023, 05, 13, 21, 29, 8, 3
96, 2023, 05, 08, 06, 14, 5, 10
96, 2023, 05, 08, 16, 51, 10, 5
96, 2023, 05, 09, 05, 17, 5, 10
96, 2023, 05, 09, 17, 08, 10, 5
96, 2023, 05, 10, 06, 57, 5, 10
96, 2023, 05, 10, 19, 04, 10, 5
96, 2023, 05, 12, 07, 33, 5, 10
96, 2023, 05, 12, 18, 52, 10, 5
97, 2023, 05, 08, 07, 34, 4, 9
97, 2023, 05, 08, 15, 55, 9, 4
97, 2023, 05, 09, 08, 04, 4, 2
97, 2023, 05, 09, 11, 59, 2, 4
97, 2023, 05, 10, 06, 47, 4, 5
97, 2023, 05, 10, 12, 51, 5, 4
97, 2023, 05, 11, 06, 09, 4, 7
97, 2023, 05, 11, 15, 12, 7, 4
97, 2023, 05, 12, 06, 54, 4, 7
97, 2023, 05, 12, 12, 43, 7, 4
97, 2023, 05, 13, 09, 46, 4, 5
97, 2023, 05, 13, 19, 57, 5, 4
98, 2023, 05, 08, 07, 21, 6, 5
98, 2023, 05, 08, 20, 25, 5, 6
98, 2023, 05, 09, 06, 00, 6, 5
98, 2023, 05, 09, 18, 00, 5, 6
98, 2023, 05, 10, 06, 58, 6, 5
98, 2023, 05, 10, 19, 52, 5, 6
98, 2023, 05, 11, 07, 28, 6, 5
98, 2023, 05, 11, 18, 12, 5, 6
98, 2023, 05, 12, 06, 00, 6, 5
98, 2023, 05, 12, 19, 49, 5, 6
98, 2023, 05, 14, 09, 04, 6, 7
98, 2023, 05, 14, 14, 40, 7, 6
99, 2023, 05, 08, 08, 49, 1, 3
99, 2023, 05, 08, 18, 11, 3, 1
99, 2023, 05, 09, 06, 18, 1, 7
99, 2023, 05, 09, 19, 31, 7, 1
99, 2023, 05, 10, 08, 18, 1, 6
99, 2023, 05, 10, 17, 22, 6, 1
99, 2023, 05, 11, 05, 51, 1, 6
99, 2023, 05, 11, 19, 51, 6, 1
99, 2023, 05, 12, 08, 23, 1, 7
99, 2023, 05, 12, 19, 13, 7, 1
